ClipID,YouTubeID,CropSize,StartTime,EndTime
1_0571/shot_1657,fDfHmcnkqZ8,640:272:0:44,01:47:47.360,01:47:58.400
1_0571/shot_1744,fDfHmcnkqZ8,640:272:0:44,01:50:35.520,01:50:48.840
1_0572/shot_0011,0GFMEcN_4K0,640:288:0:24,00:02:16.480,00:02:31.480
1_0572/shot_0144,0GFMEcN_4K0,640:288:0:24,00:12:28.960,00:12:41.960
1_0572/shot_0507,0GFMEcN_4K0,640:288:0:24,00:40:31.160,00:40:41.200
1_0572/shot_0539,0GFMEcN_4K0,640:288:0:24,00:44:54.520,00:45:06.920
1_0572/shot_0666,0GFMEcN_4K0,640:288:0:24,00:54:42.280,00:54:54.480
1_0572/shot_0667,0GFMEcN_4K0,640:288:0:24,00:54:54.480,00:55:04.880
1_0572/shot_0795,0GFMEcN_4K0,640:288:0:24,01:04:28.560,01:04:44.840
1_0572/shot_0824,0GFMEcN_4K0,640:288:0:24,01:07:11.800,01:07:24.800
1_0572/shot_0845,0GFMEcN_4K0,640:288:0:24,01:08:59.880,01:09:10.400
1_0572/shot_0990,0GFMEcN_4K0,640:288:0:24,01:16:56.120,01:17:09.040
1_0572/shot_1096,0GFMEcN_4K0,640:288:0:24,01:22:58.400,01:23:18.400
1_0572/shot_1126,0GFMEcN_4K0,640:288:0:24,01:26:58.400,01:27:13.120
1_0572/shot_1406,0GFMEcN_4K0,640:288:0:24,01:43:52.280,01:44:10.880
1_0572/shot_1499,0GFMEcN_4K0,640:288:0:24,01:50:55.400,01:51:10.880
1_0572/shot_1513,0GFMEcN_4K0,640:288:0:24,01:51:52.960,01:52:04.200
1_0572/shot_1560,0GFMEcN_4K0,640:288:0:24,01:54:39.800,01:54:51.760
1_0572/shot_1585,0GFMEcN_4K0,640:288:0:24,01:57:03.040,01:57:13.840
1_0572/shot_1589,0GFMEcN_4K0,640:288:0:24,01:57:24.440,01:57:37.320
1_0572/shot_1605,0GFMEcN_4K0,640:288:0:24,01:58:21.120,01:58:31.440
1_0572/shot_1680,0GFMEcN_4K0,640:288:0:24,02:03:39.280,02:03:50.000
1_0572/shot_1689,0GFMEcN_4K0,640:288:0:24,02:04:18.280,02:04:32.040
1_0572/shot_1711,0GFMEcN_4K0,640:288:0:24,02:06:42.320,02:07:01.360
1_0572/shot_1713,0GFMEcN_4K0,640:288:0:24,02:07:03.320,02:07:21.960
1_0572/shot_1727,0GFMEcN_4K0,640:288:0:24,02:09:23.640,02:09:33.720
1_0572/shot_1737,0GFMEcN_4K0,640:288:0:24,02:10:09.680,02:10:21.480
1_0573/shot_0007,0KE_2uGfZZ0,640:336:0:10,00:00:24.708,00:00:35.458
1_0573/shot_0094,0KE_2uGfZZ0,640:336:0:10,00:06:25.792,00:06:40.167
1_0573/shot_0102,0KE_2uGfZZ0,640:336:0:10,00:07:17.125,00:07:28.708
1_0573/shot_0124,0KE_2uGfZZ0,640:336:0:10,00:10:02.000,00:10:18.500
1_0573/shot_0148,0KE_2uGfZZ0,640:336:0:10,00:11:48.458,00:12:00.958
1_0573/shot_0287,0KE_2uGfZZ0,640:336:0:10,00:21:19.292,00:21:35.708
1_0573/shot_0490,0KE_2uGfZZ0,640:336:0:10,00:34:47.750,00:34:58.333
1_0573/shot_0542,0KE_2uGfZZ0,640:336:0:10,00:38:11.875,00:38:26.625
1_0573/shot_0556,0KE_2uGfZZ0,640:336:0:10,00:39:11.875,00:39:29.125
1_0573/shot_0560,0KE_2uGfZZ0,640:336:0:10,00:39:49.625,00:39:59.625
1_0573/shot_0583,0KE_2uGfZZ0,640:336:0:10,00:42:39.292,00:42:55.667
1_0573/shot_0602,0KE_2uGfZZ0,640:336:0:10,00:44:40.583,00:44:54.958
1_0573/shot_0652,0KE_2uGfZZ0,640:336:0:10,00:47:50.042,00:48:00.208
1_0573/shot_0660,0KE_2uGfZZ0,640:336:0:10,00:48:29.875,00:48:48.792
1_0573/shot_0694,0KE_2uGfZZ0,640:336:0:10,00:51:03.958,00:51:16.625
1_0573/shot_0714,0KE_2uGfZZ0,640:336:0:10,00:52:55.667,00:53:06.625
1_0573/shot_0715,0KE_2uGfZZ0,640:336:0:10,00:53:06.625,00:53:18.250
1_0573/shot_0810,0KE_2uGfZZ0,640:336:0:10,00:59:13.375,00:59:32.792
1_0573/shot_0832,0KE_2uGfZZ0,640:336:0:10,01:01:26.042,01:01:43.167
1_0573/shot_0837,0KE_2uGfZZ0,640:336:0:10,01:02:06.792,01:02:17.625
1_0573/shot_0866,0KE_2uGfZZ0,640:336:0:10,01:04:13.667,01:04:30.208
1_0573/shot_1119,0KE_2uGfZZ0,640:336:0:10,01:20:08.917,01:20:23.250
1_0573/shot_1142,0KE_2uGfZZ0,640:336:0:10,01:21:45.625,01:21:56.125
1_0573/shot_1167,0KE_2uGfZZ0,640:336:0:10,01:23:06.625,01:23:16.667
1_0573/shot_1239,0KE_2uGfZZ0,640:336:0:10,01:28:10.083,01:28:20.625
1_0573/shot_1333,0KE_2uGfZZ0,640:336:0:10,01:33:21.792,01:33:35.542
1_0573/shot_1354,0KE_2uGfZZ0,640:336:0:10,01:34:52.875,01:35:03.833
1_0573/shot_1394,0KE_2uGfZZ0,640:336:0:10,01:36:53.500,01:37:05.000
1_0573/shot_1429,0KE_2uGfZZ0,640:336:0:10,01:39:05.708,01:39:25.167
1_0573/shot_1431,0KE_2uGfZZ0,640:336:0:10,01:39:27.333,01:39:39.375
1_0573/shot_1478,0KE_2uGfZZ0,640:336:0:10,01:43:12.375,01:43:22.500
1_0573/shot_1501,0KE_2uGfZZ0,640:336:0:10,01:45:13.250,01:45:23.542
1_0573/shot_1516,0KE_2uGfZZ0,640:336:0:10,01:46:35.458,01:46:45.500
1_0573/shot_1565,0KE_2uGfZZ0,640:336:0:10,01:49:44.583,01:49:56.000
1_0573/shot_1598,0KE_2uGfZZ0,640:336:0:10,01:52:06.083,01:52:24.500
1_0573/shot_1784,0KE_2uGfZZ0,640:336:0:10,02:05:06.500,02:05:20.333
1_0573/shot_1810,0KE_2uGfZZ0,640:336:0:10,02:07:59.833,02:08:17.458
1_0574/shot_0122,uoa9_o7nRZw,640:272:0:38,00:05:41.680,00:05:54.360
1_0574/shot_2140,uoa9_o7nRZw,640:272:0:38,01:36:03.160,01:36:15.160
1_0575/shot_0023,_kHRYhLml_A,624:352:8:4,00:01:14.880,00:01:28.360
1_0575/shot_0027,_kHRYhLml_A,624:352:8:4,00:01:34.600,00:01:46.000
1_0575/shot_0032,_kHRYhLml_A,624:352:8:4,00:02:01.800,00:02:13.320
1_0575/shot_0037,_kHRYhLml_A,624:352:8:4,00:02:39.400,00:02:51.280
1_0575/shot_0038,_kHRYhLml_A,624:352:8:4,00:02:51.280,00:03:04.360
1_0575/shot_0042,_kHRYhLml_A,624:352:8:4,00:03:15.560,00:03:27.440
1_0575/shot_0048,_kHRYhLml_A,624:352:8:4,00:04:01.480,00:04:12.720
1_0575/shot_0077,_kHRYhLml_A,624:352:8:4,00:05:40.640,00:05:54.000
1_0575/shot_0133,_kHRYhLml_A,624:352:8:4,00:08:54.160,00:09:06.720
1_0575/shot_0181,_kHRYhLml_A,624:352:8:4,00:12:00.120,00:12:14.160
1_0575/shot_0203,_kHRYhLml_A,624:352:8:4,00:14:39.400,00:14:53.640
1_0575/shot_0216,_kHRYhLml_A,624:352:8:4,00:15:31.440,00:15:43.080
1_0575/shot_0220,_kHRYhLml_A,624:352:8:4,00:16:01.840,00:16:13.160
1_0575/shot_0290,_kHRYhLml_A,624:352:8:4,00:21:50.720,00:22:02.720
1_0575/shot_0292,_kHRYhLml_A,624:352:8:4,00:22:07.800,00:22:23.600
1_0575/shot_0314,_kHRYhLml_A,624:352:8:4,00:23:29.760,00:23:40.240
1_0575/shot_0337,_kHRYhLml_A,624:352:8:4,00:24:59.600,00:25:14.480
1_0575/shot_0338,_kHRYhLml_A,624:352:8:4,00:25:14.480,00:25:24.800
1_0575/shot_0376,_kHRYhLml_A,624:352:8:4,00:27:38.400,00:27:48.800
1_0575/shot_0388,_kHRYhLml_A,624:352:8:4,00:28:14.520,00:28:30.320
1_0575/shot_0395,_kHRYhLml_A,624:352:8:4,00:28:47.800,00:29:06.040
1_0575/shot_0397,_kHRYhLml_A,624:352:8:4,00:29:08.000,00:29:28.000
1_0575/shot_0403,_kHRYhLml_A,624:352:8:4,00:30:02.600,00:30:18.600
1_0575/shot_0413,_kHRYhLml_A,624:352:8:4,00:31:32.920,00:31:51.280
1_0575/shot_0419,_kHRYhLml_A,624:352:8:4,00:32:24.880,00:32:37.120
1_0575/shot_0455,_kHRYhLml_A,624:352:8:4,00:34:12.120,00:34:24.360
1_0575/shot_0464,_kHRYhLml_A,624:352:8:4,00:35:06.080,00:35:20.400
1_0575/shot_0496,_kHRYhLml_A,624:352:8:4,00:36:44.200,00:36:56.040
1_0575/shot_0584,_kHRYhLml_A,624:352:8:4,00:41:51.440,00:42:09.200
1_0575/shot_0588,_kHRYhLml_A,624:352:8:4,00:42:26.320,00:42:37.800
1_0575/shot_0600,_kHRYhLml_A,624:352:8:4,00:44:09.840,00:44:23.720
1_0575/shot_0605,_kHRYhLml_A,624:352:8:4,00:45:01.480,00:45:13.080
1_0575/shot_0697,_kHRYhLml_A,624:352:8:4,00:50:21.720,00:50:35.280
1_0575/shot_0799,_kHRYhLml_A,624:352:8:4,00:55:42.840,00:55:54.320
1_0575/shot_0861,_kHRYhLml_A,624:352:8:4,00:59:11.440,00:59:26.280
1_0575/shot_0869,_kHRYhLml_A,624:352:8:4,00:59:58.640,01:00:11.240
1_0575/shot_0886,_kHRYhLml_A,624:352:8:4,01:01:20.360,01:01:30.560
1_0575/shot_0887,_kHRYhLml_A,624:352:8:4,01:01:30.560,01:01:43.600
1_0575/shot_0888,_kHRYhLml_A,624:352:8:4,01:01:43.600,01:02:00.200
1_0575/shot_1005,_kHRYhLml_A,624:352:8:4,01:08:21.240,01:08:32.600
1_0575/shot_1060,_kHRYhLml_A,624:352:8:4,01:11:30.600,01:11:43.760
1_0575/shot_1092,_kHRYhLml_A,624:352:8:4,01:12:34.720,01:12:52.000
1_0575/shot_1098,_kHRYhLml_A,624:352:8:4,01:13:24.360,01:13:37.040
1_0575/shot_1301,_kHRYhLml_A,624:352:8:4,01:22:36.920,01:22:56.360
1_0576/shot_0012,K-CnlTYg4Ho,640:272:0:44,00:02:58.600,00:03:10.800
1_0576/shot_0159,K-CnlTYg4Ho,640:272:0:44,00:08:01.433,00:08:13.633
1_0576/shot_0196,K-CnlTYg4Ho,640:272:0:44,00:13:16.800,00:13:31.233
1_0576/shot_0325,K-CnlTYg4Ho,640:272:0:44,00:22:55.067,00:23:12.767
1_0576/shot_0435,K-CnlTYg4Ho,640:272:0:44,00:28:58.967,00:29:09.800
1_0576/shot_0451,K-CnlTYg4Ho,640:272:0:44,00:34:09.133,00:34:22.633
1_0576/shot_0491,K-CnlTYg4Ho,640:272:0:44,00:37:29.133,00:37:42.000
1_0576/shot_0496,K-CnlTYg4Ho,640:272:0:44,00:37:54.933,00:38:10.367
1_0576/shot_0507,K-CnlTYg4Ho,640:272:0:44,00:38:59.867,00:39:14.800
1_0576/shot_0535,K-CnlTYg4Ho,640:272:0:44,00:42:13.433,00:42:30.200
1_0576/shot_0641,K-CnlTYg4Ho,640:272:0:44,00:50:52.033,00:51:03.667
1_0576/shot_0670,K-CnlTYg4Ho,640:272:0:44,00:52:07.667,00:52:18.000
1_0576/shot_0790,K-CnlTYg4Ho,640:272:0:44,00:58:44.867,00:59:04.500
1_0576/shot_0902,K-CnlTYg4Ho,640:272:0:44,01:01:54.300,01:02:08.667
1_0576/shot_0907,K-CnlTYg4Ho,640:272:0:44,01:02:19.667,01:02:30.800
1_0576/shot_0959,K-CnlTYg4Ho,640:272:0:44,01:07:16.300,01:07:26.300
1_0576/shot_0977,K-CnlTYg4Ho,640:272:0:44,01:09:25.200,01:09:35.800
1_0576/shot_1014,K-CnlTYg4Ho,640:272:0:44,01:13:17.900,01:13:31.900
1_0576/shot_1120,K-CnlTYg4Ho,640:272:0:44,01:19:57.900,01:20:16.633
1_0576/shot_1152,K-CnlTYg4Ho,640:272:0:44,01:21:16.733,01:21:30.133
1_0576/shot_1207,K-CnlTYg4Ho,640:272:0:44,01:26:11.967,01:26:26.467
1_0576/shot_1221,K-CnlTYg4Ho,640:272:0:44,01:27:46.500,01:28:00.267
1_0576/shot_1483,K-CnlTYg4Ho,640:272:0:44,01:40:52.333,01:41:04.200
1_0576/shot_1583,K-CnlTYg4Ho,640:272:0:44,01:47:43.600,01:47:59.667
1_0576/shot_1594,K-CnlTYg4Ho,640:272:0:44,01:49:28.133,01:49:47.833
1_0577/shot_0001,tojHNYgGCC4,640:272:0:38,00:00:05.167,00:00:19.708
1_0577/shot_0017,tojHNYgGCC4,640:272:0:38,00:01:14.042,00:01:27.500
1_0577/shot_0124,tojHNYgGCC4,640:272:0:38,00:08:11.375,00:08:22.917
1_0577/shot_0145,tojHNYgGCC4,640:272:0:38,00:10:11.000,00:10:21.083
1_0577/shot_0195,tojHNYgGCC4,640:272:0:38,00:12:52.208,00:13:05.708
1_0577/shot_0196,tojHNYgGCC4,640:272:0:38,00:13:05.708,00:13:22.500
1_0577/shot_0230,tojHNYgGCC4,640:272:0:38,00:15:14.917,00:15:25.333
1_0577/shot_0320,tojHNYgGCC4,640:272:0:38,00:21:56.542,00:22:15.583
1_0577/shot_0608,tojHNYgGCC4,640:272:0:38,00:40:28.333,00:40:44.875
1_0577/shot_0671,tojHNYgGCC4,640:272:0:38,00:43:50.375,00:44:04.042
1_0577/shot_0672,tojHNYgGCC4,640:272:0:38,00:44:04.042,00:44:16.000
1_0577/shot_0673,tojHNYgGCC4,640:272:0:38,00:44:16.000,00:44:30.708
1_0577/shot_0678,tojHNYgGCC4,640:272:0:38,00:45:17.000,00:45:29.417
1_0577/shot_0701,tojHNYgGCC4,640:272:0:38,00:46:59.875,00:47:12.833
1_0577/shot_0728,tojHNYgGCC4,640:272:0:38,00:48:52.083,00:49:06.792
1_0577/shot_0845,tojHNYgGCC4,640:272:0:38,01:00:00.167,01:00:10.625
1_0577/shot_0887,tojHNYgGCC4,640:272:0:38,01:01:49.750,01:02:01.042
1_0577/shot_1153,tojHNYgGCC4,640:272:0:38,01:17:21.708,01:17:33.417
1_0577/shot_1199,tojHNYgGCC4,640:272:0:38,01:19:12.250,01:19:29.333
1_0577/shot_1259,tojHNYgGCC4,640:272:0:38,01:22:28.583,01:22:45.000
1_0577/shot_1281,tojHNYgGCC4,640:272:0:38,01:23:34.583,01:23:45.458
1_0577/shot_1331,tojHNYgGCC4,640:272:0:38,01:26:15.875,01:26:26.625
1_0577/shot_1348,tojHNYgGCC4,640:272:0:38,01:27:24.167,01:27:34.708
1_0577/shot_1353,tojHNYgGCC4,640:272:0:38,01:28:00.625,01:28:14.750
1_0577/shot_1555,tojHNYgGCC4,640:272:0:38,01:41:45.042,01:41:59.917
1_0577/shot_1689,tojHNYgGCC4,640:272:0:38,01:52:21.208,01:52:32.583
1_0578/shot_0622,64M5yxZ2l0A,640:256:0:52,00:29:55.000,00:30:08.400
1_0578/shot_0998,64M5yxZ2l0A,640:256:0:52,00:44:02.300,00:44:13.733
1_0578/shot_1887,64M5yxZ2l0A,640:256:0:52,01:21:25.267,01:21:35.867
1_0578/shot_3169,64M5yxZ2l0A,640:256:0:52,02:12:13.367,02:12:26.333
1_0579/shot_0038,JrKsxcrpz-M,640:272:0:44,00:01:52.840,00:02:02.880
1_0579/shot_0531,JrKsxcrpz-M,640:272:0:44,00:29:10.720,00:29:29.400
1_0579/shot_0624,JrKsxcrpz-M,640:272:0:44,00:33:42.840,00:33:57.040
1_0579/shot_0696,JrKsxcrpz-M,640:272:0:44,00:37:32.080,00:37:45.440
1_0579/shot_0716,JrKsxcrpz-M,640:272:0:44,00:39:34.560,00:39:47.200
1_0579/shot_0718,JrKsxcrpz-M,640:272:0:44,00:39:48.400,00:40:03.400
1_0579/shot_0763,JrKsxcrpz-M,640:272:0:44,00:43:15.240,00:43:30.760
1_0579/shot_0845,JrKsxcrpz-M,640:272:0:44,00:46:39.760,00:46:57.920
1_0579/shot_0894,JrKsxcrpz-M,640:272:0:44,00:48:49.080,00:49:05.600
1_0579/shot_1163,JrKsxcrpz-M,640:272:0:44,01:00:39.480,01:00:51.880
1_0579/shot_1256,JrKsxcrpz-M,640:272:0:44,01:04:02.800,01:04:13.000
1_0579/shot_1315,JrKsxcrpz-M,640:272:0:44,01:08:03.320,01:08:17.840
1_0579/shot_1494,JrKsxcrpz-M,640:272:0:44,01:14:20.000,01:14:30.440
1_0579/shot_1594,JrKsxcrpz-M,640:272:0:44,01:17:50.680,01:18:02.600
1_0579/shot_1642,JrKsxcrpz-M,640:272:0:44,01:19:20.640,01:19:31.440
1_0579/shot_1743,JrKsxcrpz-M,640:272:0:44,01:25:05.400,01:25:17.000
1_0579/shot_1752,JrKsxcrpz-M,640:272:0:44,01:25:41.960,01:25:53.640
1_0579/shot_1774,JrKsxcrpz-M,640:272:0:44,01:27:11.160,01:27:31.160
1_0579/shot_1788,JrKsxcrpz-M,640:272:0:44,01:28:35.160,01:28:45.240
1_0579/shot_1846,JrKsxcrpz-M,640:272:0:44,01:32:05.080,01:32:16.480
1_0579/shot_2052,JrKsxcrpz-M,640:272:0:44,01:39:31.800,01:39:42.240
1_0580/shot_0003,Y7pES_xC5uI,640:272:0:44,00:00:37.600,00:00:49.440
1_0580/shot_0004,Y7pES_xC5uI,640:272:0:44,00:00:49.440,00:00:59.640
1_0580/shot_0086,Y7pES_xC5uI,640:272:0:44,00:06:38.520,00:06:51.920
1_0580/shot_0140,Y7pES_xC5uI,640:272:0:44,00:09:35.720,00:09:46.000
1_0580/shot_0203,Y7pES_xC5uI,640:272:0:44,00:13:27.600,00:13:45.720
1_0580/shot_0261,Y7pES_xC5uI,640:272:0:44,00:17:04.160,00:17:16.360
1_0580/shot_0264,Y7pES_xC5uI,640:272:0:44,00:17:27.440,00:17:38.720
1_0580/shot_0362,Y7pES_xC5uI,640:272:0:44,00:23:06.840,00:23:18.440
1_0580/shot_0384,Y7pES_xC5uI,640:272:0:44,00:24:38.400,00:24:49.640
1_0580/shot_0707,Y7pES_xC5uI,640:272:0:44,00:46:19.520,00:46:32.600
1_0580/shot_0793,Y7pES_xC5uI,640:272:0:44,00:51:36.080,00:51:47.000
1_0580/shot_0936,Y7pES_xC5uI,640:272:0:44,01:00:49.200,01:01:00.080
1_0580/shot_0990,Y7pES_xC5uI,640:272:0:44,01:03:26.680,01:03:41.320
1_0580/shot_1125,Y7pES_xC5uI,640:272:0:44,01:12:45.800,01:12:57.600
1_0580/shot_1131,Y7pES_xC5uI,640:272:0:44,01:13:08.360,01:13:20.440
1_0580/shot_1168,Y7pES_xC5uI,640:272:0:44,01:16:14.760,01:16:26.800
1_0580/shot_1175,Y7pES_xC5uI,640:272:0:44,01:17:40.320,01:17:56.560
1_0580/shot_1323,Y7pES_xC5uI,640:272:0:44,01:28:02.880,01:28:13.640
1_0580/shot_1330,Y7pES_xC5uI,640:272:0:44,01:28:44.200,01:28:56.280
1_0580/shot_1425,Y7pES_xC5uI,640:272:0:44,01:36:36.320,01:36:52.040
1_0580/shot_1520,Y7pES_xC5uI,640:272:0:44,01:41:53.880,01:42:07.720
1_0580/shot_1543,Y7pES_xC5uI,640:272:0:44,01:43:22.040,01:43:35.320
1_0580/shot_1756,Y7pES_xC5uI,640:272:0:44,01:54:06.480,01:54:21.960
1_0580/shot_1779,Y7pES_xC5uI,640:272:0:44,01:56:15.600,01:56:34.720
1_0580/shot_1806,Y7pES_xC5uI,640:272:0:44,01:58:48.440,01:59:05.200
1_0580/shot_1850,Y7pES_xC5uI,640:272:0:44,02:03:25.200,02:03:38.000
1_0580/shot_1903,Y7pES_xC5uI,640:272:0:44,02:07:09.720,02:07:23.760
1_0580/shot_1965,Y7pES_xC5uI,640:272:0:44,02:10:33.280,02:10:45.280
1_0580/shot_1974,Y7pES_xC5uI,640:272:0:44,02:11:20.200,02:11:34.160
1_0580/shot_2024,Y7pES_xC5uI,640:272:0:44,02:14:15.960,02:14:27.720
1_0581/shot_0006,NmkHHwgYZhk,640:256:0:52,00:00:55.320,00:01:13.720
1_0581/shot_0060,NmkHHwgYZhk,640:256:0:52,00:06:54.960,00:07:09.640
1_0581/shot_0097,NmkHHwgYZhk,640:256:0:52,00:10:05.960,00:10:16.400
1_0581/shot_0234,NmkHHwgYZhk,640:256:0:52,00:18:24.200,00:18:35.280
1_0581/shot_0302,NmkHHwgYZhk,640:256:0:52,00:22:31.920,00:22:51.640
1_0581/shot_0317,NmkHHwgYZhk,640:256:0:52,00:23:27.480,00:23:41.520
1_0581/shot_0336,NmkHHwgYZhk,640:256:0:52,00:25:31.920,00:25:43.360
1_0581/shot_0376,NmkHHwgYZhk,640:256:0:52,00:28:14.800,00:28:24.920
1_0581/shot_0390,NmkHHwgYZhk,640:256:0:52,00:30:51.600,00:31:07.160
1_0581/shot_0503,NmkHHwgYZhk,640:256:0:52,00:38:43.920,00:39:01.920
1_0581/shot_0535,NmkHHwgYZhk,640:256:0:52,00:41:11.640,00:41:25.640
1_0581/shot_0571,NmkHHwgYZhk,640:256:0:52,00:44:03.960,00:44:14.680
1_0581/shot_0654,NmkHHwgYZhk,640:256:0:52,00:53:39.760,00:53:50.640
1_0581/shot_0681,NmkHHwgYZhk,640:256:0:52,00:55:01.200,00:55:12.840
1_0581/shot_0711,NmkHHwgYZhk,640:256:0:52,00:57:02.440,00:57:14.000
1_0581/shot_0757,NmkHHwgYZhk,640:256:0:52,01:00:04.680,01:00:17.400
1_0581/shot_0758,NmkHHwgYZhk,640:256:0:52,01:00:17.400,01:00:28.840
1_0581/shot_0806,NmkHHwgYZhk,640:256:0:52,01:04:10.680,01:04:21.960
1_0581/shot_0808,NmkHHwgYZhk,640:256:0:52,01:04:24.480,01:04:35.840
1_0581/shot_0859,NmkHHwgYZhk,640:256:0:52,01:09:59.600,01:10:15.240
1_0581/shot_0948,NmkHHwgYZhk,640:256:0:52,01:18:26.200,01:18:38.120
1_0581/shot_1009,NmkHHwgYZhk,640:256:0:52,01:22:17.440,01:22:28.800
1_0581/shot_1105,NmkHHwgYZhk,640:256:0:52,01:28:26.520,01:28:40.240
1_0581/shot_1127,NmkHHwgYZhk,640:256:0:52,01:30:09.960,01:30:28.400
1_0581/shot_1243,NmkHHwgYZhk,640:256:0:52,01:37:10.480,01:37:25.320
1_0581/shot_1245,NmkHHwgYZhk,640:256:0:52,01:37:26.680,01:37:40.280
1_0581/shot_1247,NmkHHwgYZhk,640:256:0:52,01:37:43.160,01:37:57.800
1_0581/shot_1417,NmkHHwgYZhk,640:256:0:52,01:50:44.480,01:51:03.400
1_0581/shot_1483,NmkHHwgYZhk,640:256:0:52,01:54:17.880,01:54:31.920
1_0581/shot_1641,NmkHHwgYZhk,640:256:0:52,02:06:48.200,02:06:59.360
1_0582/shot_0253,fRm7OK9Fkpg,640:352:0:4,00:15:22.155,00:15:33.666
1_0582/shot_0337,fRm7OK9Fkpg,640:352:0:4,00:20:28.661,00:20:41.874
1_0582/shot_0339,fRm7OK9Fkpg,640:352:0:4,00:20:48.881,00:21:07.199
1_0582/shot_0434,fRm7OK9Fkpg,640:352:0:4,00:29:32.871,00:29:44.416
1_0582/shot_0435,fRm7OK9Fkpg,640:352:0:4,00:29:44.416,00:29:55.293
1_0582/shot_0716,fRm7OK9Fkpg,640:352:0:4,00:49:27.231,00:49:45.416
1_0582/shot_0747,fRm7OK9Fkpg,640:352:0:4,00:52:09.960,00:52:21.472
1_0582/shot_0833,fRm7OK9Fkpg,640:352:0:4,00:57:36.687,00:57:55.005
1_0582/shot_0929,fRm7OK9Fkpg,640:352:0:4,01:06:20.677,01:06:32.222
1_0582/shot_0930,fRm7OK9Fkpg,640:352:0:4,01:06:32.222,01:06:43.099
1_0583/shot_0038,TzooP3DBfDE,640:304:0:28,00:04:20.969,00:04:33.523
1_0583/shot_0043,TzooP3DBfDE,640:304:0:28,00:06:44.863,00:07:04.257
1_0583/shot_0051,TzooP3DBfDE,640:304:0:28,00:08:16.371,00:08:27.382
1_0583/shot_0079,TzooP3DBfDE,640:304:0:28,00:12:36.214,00:12:47.266
1_0583/shot_0082,TzooP3DBfDE,640:304:0:28,00:13:05.493,00:13:18.715
1_0583/shot_0092,TzooP3DBfDE,640:304:0:28,00:15:38.271,00:15:55.538
1_0583/shot_0095,TzooP3DBfDE,640:304:0:28,00:16:10.219,00:16:23.858
1_0583/shot_0105,TzooP3DBfDE,640:304:0:28,00:17:55.491,00:18:06.794
1_0583/shot_0273,TzooP3DBfDE,640:304:0:28,00:35:53.276,00:36:07.499
1_0583/shot_0307,TzooP3DBfDE,640:304:0:28,00:40:44.025,00:40:54.494
1_0583/shot_0362,TzooP3DBfDE,640:304:0:28,00:44:35.548,00:44:49.270
1_0583/shot_0404,TzooP3DBfDE,640:304:0:28,00:50:41.497,00:50:54.593
1_0583/shot_0412,TzooP3DBfDE,640:304:0:28,00:51:26.041,00:51:37.303
1_0583/shot_0414,TzooP3DBfDE,640:304:0:28,00:52:00.159,00:52:10.544
1_0583/shot_0416,TzooP3DBfDE,640:304:0:28,00:52:22.139,00:52:37.529
1_0583/shot_0425,TzooP3DBfDE,640:304:0:28,00:52:53.420,00:53:11.313
1_0583/shot_0426,TzooP3DBfDE,640:304:0:28,00:53:11.313,00:53:21.782
1_0583/shot_0428,TzooP3DBfDE,640:304:0:28,00:53:26.078,00:53:40.509
1_0584/shot_0296,zQj8f7YQwVs,640:272:0:44,00:08:43.960,00:08:54.200
1_0584/shot_0314,zQj8f7YQwVs,640:272:0:44,00:09:43.000,00:09:56.360
1_0584/shot_0323,zQj8f7YQwVs,640:272:0:44,00:10:13.000,00:10:24.560
1_0584/shot_0366,zQj8f7YQwVs,640:272:0:44,00:12:51.480,00:13:01.880
1_0584/shot_0534,zQj8f7YQwVs,640:272:0:44,00:18:31.360,00:18:48.040
1_0584/shot_1110,zQj8f7YQwVs,640:272:0:44,00:40:27.040,00:40:37.680
1_0584/shot_1222,zQj8f7YQwVs,640:272:0:44,00:44:27.240,00:44:40.760
1_0584/shot_1341,zQj8f7YQwVs,640:272:0:44,00:49:11.280,00:49:21.880
1_0584/shot_2855,zQj8f7YQwVs,640:272:0:44,01:34:10.520,01:34:24.440
1_0584/shot_2859,zQj8f7YQwVs,640:272:0:44,01:34:31.840,01:34:49.560
1_0584/shot_2997,zQj8f7YQwVs,640:272:0:44,01:39:35.960,01:39:53.840
1_0584/shot_3128,zQj8f7YQwVs,640:272:0:44,01:45:35.080,01:45:53.280
1_0584/shot_3305,zQj8f7YQwVs,640:272:0:44,01:51:44.160,01:51:58.000
1_0584/shot_3351,zQj8f7YQwVs,640:272:0:44,01:53:29.160,01:53:47.040
1_0584/shot_3423,zQj8f7YQwVs,640:272:0:44,01:56:36.680,01:56:49.040
1_0584/shot_3450,zQj8f7YQwVs,640:272:0:44,01:57:49.920,01:58:02.120
1_0585/shot_0335,eoEgH1-Zvp8,640:288:0:28,00:14:33.160,00:14:43.440
1_0585/shot_0387,eoEgH1-Zvp8,640:288:0:28,00:17:25.320,00:17:38.760
1_0585/shot_0559,eoEgH1-Zvp8,640:288:0:28,00:25:35.480,00:25:47.000
1_0585/shot_0576,eoEgH1-Zvp8,640:288:0:28,00:26:39.400,00:26:55.280
1_0585/shot_0902,eoEgH1-Zvp8,640:288:0:28,00:38:55.880,00:39:06.600
1_0585/shot_0993,eoEgH1-Zvp8,640:288:0:28,00:42:22.320,00:42:34.960
1_0585/shot_1441,eoEgH1-Zvp8,640:288:0:28,01:03:40.200,01:03:55.400
